Brand,comments,,,
Nayatel,Bhakkar mein kb ay ga ?,,,
Nayatel,Quetta kab aaoge ?,,,
Nayatel,when it will reach KPK,,,
Nayatel,Sir please okara Punjab ma start kren very good response Nayatel internet best con yhn ptcl ab nhi koi lagany ko ready ap apni is achi service ka agaz kren,,,
Nayatel,Very good internet very good service i like it 😘😘😘😘😍🤩🤩,,,
Nayatel,https://youtu.be/-cMwmOlidzc,,,
Nayatel,Can I get in separately Without The Connection cuz nayatel is not available in Raja town new shakrial,,,
Nayatel,Muaaz Qadir,,,
Nayatel,Usama Yousaf,,,
Nayatel,Tariq Khan,,,
Nayatel,Its of no use,,,
Nayatel,No use at all. Connection lagain gain to use kerain gain na,,,
Nayatel,I need new ONT please tell me that do you take interest on installments? Or fixed price ?,,,
Nayatel,Plz tell me about charges?,,,
Nayatel,With mbs detail for new connection?,,,
Nayatel,Excellenttttt,,,
Nayatel,Phele apna internet sai karo phir human rights bhi dilwadaina,,,
Nayatel,Nothing justifies the abuse of animal rights too .,,,
Nayatel,Sir taxila min he kaya,,,
Nayatel,"Phase 8, Bahria Town, Rawalpindi, Sector F, Block F-8/1 mein kub aye ga Nayatel??? 😭",,,
Nayatel,Provide service in sector H-13 Islamabad,,,
Nayatel,Price?,,,
Nayatel,Thanks for new service,,,
Nayatel,Best feature,,,
Nayatel,I want this service.,,,
Nayatel,When your service available in Gulbahar,,,
Nayatel,Ring Road Pishtakara bala,,,
Nayatel,5 marla ka plot ka kia price ha,,,
Nayatel,Charsadda pa opening karoo na,,,
Nayatel,PTCL FIBER IS AVAILABLE IN HAYATABAD SOON,,,
Nayatel,Attock me nhi hai nayatel???,,,
Nayatel,Bilal Khan rsha ka free ai lgy? 😂,,,
Nayatel,What is this I don't understand,,,
Nayatel,All Haram modal town,,,
Nayatel,دلہ زاک روڈ ؟,,,
Nayatel,Kindly introduce wireless smart tv devices plz,,,
Nayatel,What about installation charges ?,,,
Nayatel,"Finally, after an eternal life you guys went from University road to hayatabad. I think nayatel need two more eternal lives to expend their service on Kohat road Peshawar side... Too much lazy people I ever found.",,,
Nayatel,Upfront charges are high,,,
Nayatel,Requirements cost details process please ??,,,
Nayatel,What's about the rural areas,,,
Nayatel,Gulberg no 1,,,
Nayatel,Peshawar city me kab aye ga,,,
Nayatel,Is Nayatel available in Jamrud ..?,,,
Nayatel,Nayatel available in swabi,,,
Nayatel,Nasir Bagh Road Malkandhair Mohallah GM khan yaha pay nae hain. Nasir Bagh Road say ya Mohallah 50 to 100 metr hain totel,,,
Nayatel,What is this..?,,,
Nayatel,When in landikotal district khyber?,,,
Nayatel,Available at chasadda road,,,
Nayatel,tol hayatabad ye tabah ko,,,
Nayatel,Kindly provide your service in OPF Colony as well.,,,
Nayatel,"Sir. Peshawar city bashirabad me kab aye ga? PTCL ne bohot preshan kya he. VDSL modem 2 taky k bhi nahi.
Signals range na hone k braber he.
Or speed bhi full nahi he.
Agar nayatel yaha par a gaya to hamara ye masla hal ho jae ga. In sha Allah.",,,
Nayatel,Is available in phase-6,,,
Nayatel,Available at ring road hazar khwani,,,
Nayatel,Lalbagh kakshal mai kab tak ponchey ga,,,
Nayatel,we r waiting in forest bazar ansari hostel opposite,,,
Nayatel,"Provide your service to Bannu House, Taj Abad Peshawar as well",,,
Nayatel,Go and remove initial charges + device charges. I am sure you will see 3 to 5 times more customers in Hayatabad. No one will pay you 11000 for device and 3000 initial charges irrespective of normal bill charges. Fiberstorm has upper hand to date.,,,
Nayatel,Is nayatel available in tajabad peshawar,,,
Nayatel,Pandho Road is nayatel available,,,
Nayatel,Can you please specify your initial installment.,,,
Nayatel,Kohat Road per available h k nahi,,,
Nayatel,What about peshawar nothia/saddar?,,,
Nayatel,what about bara road,,,
Nayatel,Are you planning in OPF housing scheme?,,,
Nayatel,Most worst internet service ever !,,,
Nayatel,Charges is too much high PTCL is still better 👍🏻,,,
Nayatel,Gulbahar please,,,
Nayatel,What about Ring Road peshwar,,,
Nayatel,What about taj Abad .....,,,
Nayatel,What about wapda town Tarujabba Peshawar,,,
Nayatel,We are waiting in bara khyber,,,
Nayatel,Ab Hayatabad mey PTCL nebi fiber dal di hai. #PTCL,,,
Nayatel,Warsak Road?,,,
Nayatel,Corporation colony dalazak road,,,
Nayatel,We are waiting in jamrud khyber,,,
Nayatel,Phase 3 Khattak market k 7 hy,,,
Nayatel,"Require service for DEANS REHAN Complex Board Peshawar
0092 333 944 1956 WhatsApp",,,
Nayatel,Waiting in Khyber agency,,,
Nayatel,What about Regi Model Town-Zone 4?,,,
Nayatel,Apki price details,,,
Nayatel,fazool internet,,,
Nayatel,Bara Khyber?,,,
Nayatel,wardak road,,,
Nayatel,Kya faida nayatel ka Jo chamkani me is ka service hy he nahi.,,,
Nayatel,Useless,,,
Nayatel,Ring road hayatabad toll palza are here are not,,,
Nayatel,Plz come to shabqadar plz,,,
Nayatel,Yar start mai 13000 bohot high rate hai hardware charges Instalments me loo first pay pe nahi,,,
Nayatel,To Much Slow 🤣,,,
Nayatel,Peshawar gul abad no 2,,,
Nayatel,Gul Bahar ?,,,
Nayatel,Abdullah Ktk os day mazay shwalay,,,
Nayatel,How about Ringroad?,,,
Nayatel,"No need NATATEL, PTCL GPON is really the best. Behind the rest",,,
Nayatel,PTCL GPON connection is available for Hayatabad valued customers,,,
Nayatel,Hello,,,
Nayatel,Please Come to Bara khyber Agency,,,
Nayatel,Sathi town kabe malaga,,,
Nayatel,Need yours service District khyber Jamrud,,,
Nayatel,We like stormfibre,,,
Nayatel,Bhai device ki price Kiya hai,,,
Nayatel,connection and installation charges are too much.,,,
Nayatel,😡💔👎👎👎👎,,,
Nayatel,M ny 10 den sy paisy jama key hy Abe tk conenction ni howa,,,
Nayatel,Charsadda???,,,
Nayatel,Details,,,
Nayatel,Haseebullah Jan,,,
Nayatel,"Sir we are Still waiting for arrival of your technical team in Hayatabad Phase II G II while admission and others related to connection already done before a week. Kindly expedite it's connection process.
Thanks
What about Kohat....?",,,
Nayatel,With. Great. Respect. I. Beg. To. Say. I am. Enayetullah from. Afghanistan but now. Living in Peshawar since 2000. If. You. Have. Any. Task. In. Your. Org so. Plz. Inform. Me. Thanks,,,
Nayatel,Storm fibre zindabad,,,
Nayatel,Is this service is available inside city area yakatoot gate...,,,
Nayatel,5 marla ka kitna price ha,,,
Nayatel,kindly make your route on kohat road,,,
Nayatel,b,,,
Nayatel,What about sector B,,,
Nayatel,Umar block phase 8??,,,
Nayatel,"What about sector F, Block F-1, phase 8, Bahria Town, Rawalpindi???",,,
Nayatel,WHAT ABOUT PHASE 3??,,,
Nayatel,How to open vpn,,,
Nayatel,Zeeshan Ali Tiwana,,,
Nayatel,Taxila,,,
Nayatel,What about Sector B phase 8 . ??? this is a big sector but you ignore it . why ???😔,,,
Nayatel,Sector F8/1 phase 8?,,,
Nayatel,Please make your services available at main peshawar road rawalpindi kashmir lane near city bakers too,,,
Nayatel,What about bahria phase 8 sector E1 customers waiting for your services.,,,
Nayatel,Your fair usage policy is stupid for unlimted packages you get more bandwidth in limited packages considering it is unlimited on weekend and at nights,,,
Nayatel,Available in multAn?,,,
Nayatel,"Your fair usage policy is making fool to ppls
Too much high rates",,,
Nayatel,Hamaray ilaqay bhiri shah rehman main b apni service le kar ao plz boht costmers hain hum ptcl se boht tung hain,,,
Nayatel,How much ? Monthly charges???,,,
Nayatel,"has any one heard of starlink,its gonna change the way people gets internet,check it out.",,,
Nayatel,Gujranwala?,,,
Nayatel,Package Price,,,
Nayatel,A bit expensive,,,
Nayatel,Available in chiniot??,,,
Nayatel,"Are you here In Ghori town phase 4 Islamabad
If yes please send me your available packages",,,
Nayatel,Is it aval d block G.M Abad Faisalabad,,,
Nayatel,Available in peshawar ?,,,
Nayatel,Asslam o alaikum brother qazi Abad dhoke chirgh din Rawalpindi my kab tak available hoga,,,
Nayatel,Available Faisalabad?,,,
Nayatel,"Must be somewhere around Rs 13000 after tax.

I pay around 4000 for 20Mbps.",,,
Nayatel,Price,,,
Nayatel,Nia tell ki service pakistan ky kitny cityes ma ha,,,
Nayatel,Ya boht mahnga ha apny rate kam kary or kia ya sab chezay akhty lagti ha ya ager hum siraf net lagwana chay tu kia siraf net bi lag sakta ha,,,
Nayatel,A++ all brand master replica available on super wholesale rate color stuff fabric wash claim guarantee whatsapp 0334-7863276,,,
Nayatel,Mian Abdullah Zafar ye lagwa ly,,,
Nayatel,Is it available in rawalakot azad kashmir,,,
Nayatel,good job,,,
Nayatel,What is the price of 100 mbps internet,,,
Nayatel,"available in model town, Islamabad?",,,
Nayatel,Its 2Tb not unlimited,,,
Nayatel,Price with tax?,,,
Nayatel,"Assalam o alaikum
Is this internet available on westridge Rawalpindi?
If yes then how many tax worth will apply on 10 mbqs?",,,
Nayatel,"East Canal Road Faisalabad does need your services.
God bless you.",,,
Nayatel,Purzour farmaish hai k coverage barhao 😑😑,,,
Nayatel,Khty sab hn HidustanKaJhanda speed dete hain Phir,,,
Nayatel,Sir apka service ghurri town vip ma nhe hi kia,,,
Nayatel,Download speed 10kb😠,,,
Nayatel,Wow,,,
Nayatel,waqihi mai unlimited hai ya sirf logo ko ghass daalte ho 1000GB ka cap lagaa ke!?,,,
Nayatel,"Samanabad, Bilal Chowk, Faisalabad?",,,
Nayatel,5 MB speed lagwali ha,,,
Nayatel,Madina twon ma monthly payment ketni ha,,,
Nayatel,Need to our area plz....,,,
Nayatel,Bring it plz,,,
Nayatel,Kia price ha?,,,
Nayatel,Apk nmayndgan kam k liye nahi aty,,,
Nayatel,https://m.facebook.com/story.php?story_fbid=107623314546277&id=102664278375514,,,
Nayatel,Humari purzour khuwahish par British Homes colony mein bhi services de do. Koi kaam ka internet service provider nae. Pichle 5 saalon se mein emails likha kar request kar raha hon. Magar no response.,,,
Nayatel,Peshawar sadar cantt nothia mai lag sakta hai?❤,,,
Nayatel,Poor Communicator Nayatel....I have avail the facility but now want this for my neihbours and call many times but no one bother in Nayatel Fsd.,,,
Nayatel,کوٸی ھزارہ کالونی دی وی خیر خبر لےلیو ظالمو,,,
Nayatel,🧐🧐,,,
Nayatel,"سب جھوٹ اور فراڑ ہے, حقیقت میں کچھ نہیں .
ٹوٹل چاجز شروع بتاتے نہیں . بعد میں اندھا دنھد چرجز وصول کرتے پیں

Nayatel
NayaTel
Nayatel Peshawar",,,
Nayatel,Apni Service Barhao Srf Specific Jagao pe apka Net Hain,,,
Nayatel,Plz hame apne ilaqey ma chahye,,,
Nayatel,Peshawar palosi ma zoo tak aya ha is sa agee b Cable dal dijye,,,
Nayatel,Pehle isb or rwp ke sare areas cover to kr lo,,,
Nayatel,Price with taxes? 100mb faisalabae,,,
Nayatel,❤️,,,
Nayatel,♥️,,,
Nayatel,👍,,,
Nayatel,✨♥️,,,
Nayatel,100 mbps ka harcha kitna aata hai month mai,,,
Nayatel,Too much high rate...,,,
Nayatel,Riz Khan Mahjabeen Khaleeq yay lagwatay hain,,,
Nayatel,Add website link,,,
Nayatel,Allama Iqbal colony faisalabad me serves available he,,,
Nayatel,fix optimus naytel,,,
Nayatel,add a universal server to optimus give better ping on any server,,,
Nayatel,Aqiß Aßßasi es trh,,,
Nayatel,"Ya ""wah cantt""maa b lay yrr",,,
Nayatel,Playstation bnd hai,,,
Nayatel,"Please turn on your controller before having your ""Lag free experience""...",,,
Nayatel,Modeltown humak ma bi lay ao yara 🙄,,,
Nayatel,Please do optimization daily for a better fps experience,,,
Nayatel,I dont understand what 70MBPS has to do with lag free gaming? 10MBPS would have done the same job provided routing is better.,,,
Nayatel,Yra Rawalpindi lawrnce line adra mai b lay ao yra yaha poticl ka net hai only,,,
Nayatel,Coverage?,,,
Nayatel,Saad Garewal 🥺👑,,,
Nayatel,O bhai Jhangi syedan islamabad bhi le aoo yaar....golra mor tak pohanch hi gy ho to,,,
Nayatel,"Please provide your service in G-6/1-3, Islamabad.",,,
Nayatel,please provide your services in G-6/1-3,,,
Nayatel,Cool!,,,
Nayatel,"Your Network expansion is pathetic. For last 5 years, it is 3 streets away from my place in Rawalpindi. And everytime I get the same excuse that in future we will be expanding in ur area. Kera future? 2077?",,,
Nayatel,Al huda town Alipur farash islamabad tk bhi pnchaaa daein tou Thankful hunga apkaaa,,,
Nayatel,Akeel Khan,,,
Nayatel,Muhammad Amjad,,,
Nayatel,Nice,,,
Nayatel,Real Gamers would never give such shitttt expressions,,,
Nayatel,O1,,,
Nayatel,0,,,
Nayatel,There is no coverage in gulzar e quaid railway street ? Plz jaldi sy coverage den bhai takey hamari jaan chutey ptcl sy,,,
Nayatel,"There expensive is amazing in rawalpindi
Hahahaha Joke of the Day",,,
Nayatel,Dha 2 me kab aye ga,,,
Nayatel,haha in reality 2 mbps bhi ni atay,,,
Nayatel,"Atlast, got a reply from Nayatel. The service is not available in your area but it is available in 3 streets next to you so I think they want me to relocate 😁",,,
Nayatel,gbnfxn,,,
Nayatel,What is the pakage price of 10mbps internet connection,,,
Nayatel,Bhai their no service in g15 islamabad please give us some time line 🙏,,,
Nayatel,WhatsApp number for billing isue,,,
Nayatel,How much charges will be applied on converting 8mb to 70 mb or 30 mb?,,,
Nayatel,kindly haripur KPK m b Service dein,,,
Nayatel,Norollah Khan,,,
Nayatel,Ijlal Aamer Asad Naseem lagaye phr 😅,,,
Nayatel,Muhammad Mujeeb,,,
Nayatel,"Im waiting for your services from last 2.5 years in Model Town, Humak, Islamabad.",,,
Nayatel,WasEem,,,
Nayatel,Pkgs details,,,
Nayatel,Nd available areas,,,
Nayatel,Pkh details,,,
Nayatel,"TanVeer AhMad Muhammad Haris Ali
Lag free gaming",,,
Nayatel,Coverage areas in Islamabad and Rawalpindi?,,,
Nayatel,I 10 may ap ke service he nahi ha f,,,
Nayatel,Im waiting for your services from last 3 years in Bhahiwala Faisalabad,,,
Nayatel,OMG,,,
Nayatel,ګلان,,,
Nayatel,installment charges mila k,,,
Nayatel,bkwas services,,,
Nayatel,bye cott,,,
Nayatel,Is this available in People's Colony Rawalpindi?,,,
Nayatel,Kya ye FATA mai kam kerskta hai q.k FATA mai internet connection off hai,,,
Nayatel,Picture ki sam bilal shah ye..,,,
Nayatel,Usman Ahmed 😂😂🙏,,,
Nayatel,Cannot find it as an option to upgrade in customer portal. And it is also available in my location as per website.,,,
Nayatel,Afnan Aziz,,,
Nayatel,Ps4 ka controller off hai 😂😂,,,
Nayatel,"Malik Muhammad Shah ❤mast💙💙💙
Wow💕💕💕beautiful ❤❤❤❤
Awesome 💕best 💕cute🔥🔥🔥apna bhai hero💖💖💖fantastic 💓💓💓beautiful 💖💖cool💕💕💕💕💕💕🔥🔥🔥🔥🔥🔥🔥1number ❤❤❤❤❤❤❤❤❤back to❤❤mast💙💙💙
Wow💕💕💕beautiful ❤❤❤❤
Awesome 💕best 💕cute🔥🔥🔥apna bhai hero💖💖💖fantastic 💓💓💓beautiful 💖💖cool💕💕💕💕💕💕🔥🔥🔥🔥🔥🔥🔥1number ❤❤❤❤❤❤❤❤❤back to back 🔙🔙🔙🔙🔙🔥🔥🔥🔥🔥🔥 back 🔙🔙🔙🔙🔙🔥🔥🔥🔥🔥🔥🙈🙈🙈🤩🤩🤩",,,
Nayatel,Umar Khann Mehran Ilyas Khan,,,
Nayatel,"I'm ptcl customer don't do that, don't give me hope",,,
Nayatel,Aoa I have a problem look nayatel is available in my area but There Is a road between and the the other side it is available and my side it is not available...any solution,,,
Nayatel,Very high rates .I am using 10 mb,,,
Nayatel,On ps4 .my speed is 5 mb..download 2 mb upload ...and I am using 10 mb ..,,,
Nayatel,Kindly do something for our area,,,
Nayatel,Ahmar Haroon nayatel lagwa ke is pic ko recreate karna,,,
Nayatel,"please do come in Quaid-i-Azam University,Islamabad",,,
Nayatel,Nayatel is stuck with the PS4,,,
Nayatel,Very good,,,
Nayatel,Amazing,,,
Nayatel,Arsalan Khan Yousafzai,,,
Nayatel,Mofo doesnt even have the controller tuned ON.,,,
Nayatel,Behtreen Internet seriously! Gamming mein bht achi ping dy rhay❤Costly hai mgr acha hai❤,,,
Nayatel,So you mean we don't have to buy optimus with 70Mbps separately,,,
Nayatel,Muhammad Waqas Tumhara area me hai,,,
Nayatel,"not a, good, competitive price at all.....",,,
Nayatel,Ahmed Mustafa,,,
Nayatel,Saad Mubeen,,,
Nayatel,Muhammad Fasih,,,
Nayatel,Yaar connection ky liye apply kiya 6 din hgy koi call kuch nhi kiya ap logon ne,,,
Nayatel,When are you starting in B17. PTCL has made my life a living hell,,,
