Brand,comments,,,
FiberlinkISP,Soldier Bazar?,,,
FiberlinkISP,Detail please,,,
FiberlinkISP,Gulshan e maymar?,,,
FiberlinkISP,not available,,,
FiberlinkISP,Fc area mai,,,
FiberlinkISP,nhi hai,,,
FiberlinkISP,kalapull,,,
FiberlinkISP,DHA phase 8?,,,
FiberlinkISP,yes sir available kindly inbox us,,,
FiberlinkISP,My city,,,
FiberlinkISP,Jamshed road,,,
FiberlinkISP,What about tax????,,,
FiberlinkISP,inbox us,,,
FiberlinkISP,is it available gulsitan e juhar,,,
FiberlinkISP,Are you available at mosmeyat gulshan?,,,
FiberlinkISP,Service in FB Area Block 21 ?,,,
FiberlinkISP,Lahore main available hay,,,
FiberlinkISP,Muhammad Arshad Javed yet not available,,,
FiberlinkISP,Available in.Gizri D street???,,,
FiberlinkISP,With tex,,,
FiberlinkISP,I want your internet services at Malir Khukrapar,,,
FiberlinkISP,asap,,,
FiberlinkISP,orangi town available,,,
FiberlinkISP,What about our Area you are providing sercive within a society in single block chapal suncity but we are requested to increase it upto all blocks but still waiting,,,
FiberlinkISP,kindly inbox us,,,
FiberlinkISP,Available at Jamshed road?,,,
FiberlinkISP,Landhi available he,,,
FiberlinkISP,Unlimited?,,,
FiberlinkISP,F.b area?,,,
FiberlinkISP,Dha phase 8?,,,
FiberlinkISP,Is it available in baldia,,,
FiberlinkISP,what is the procedure and r u in azizabad block 8,,,
FiberlinkISP,Service in Sachal society near Dow University ojha campus?,,,
FiberlinkISP,How can get connection?,,,
FiberlinkISP,movies sites?,,,
FiberlinkISP,"Dabang.pk
Umasti.pk
timepass.pk",,,
FiberlinkISP,Jail Chowrangi ? ?? and Installation fees,,,
FiberlinkISP,Location?,,,
FiberlinkISP,Orangi Town 10L,,,
FiberlinkISP,Quetta?,,,
FiberlinkISP,Orangi town ? Available ?,,,
FiberlinkISP,F b area block 17?,,,
FiberlinkISP,Peshawar regions ?????,,,
FiberlinkISP,100mb :D,,,
FiberlinkISP,Bilal Khan,,,
FiberlinkISP,Tariq Khan,,,
FiberlinkISP,Grow your network Karachi is wide and open ... Waiting your services in other parts of Karachi 👍,,,
FiberlinkISP,Saima Royal Residency Block 2 Gulshan Khi,,,
FiberlinkISP,I need baldia town,,,
FiberlinkISP,I want connection for my home 100mbps near 15police station khai road hyderabad,,,
FiberlinkISP,Is it available in Karachi Baldia,,,
FiberlinkISP,Fb area?,,,
FiberlinkISP,Are you available at korangi no 6,,,
FiberlinkISP,Gulshan e Iqbql Block -11 near Nipa?,,,
FiberlinkISP,10 MB for faisalabad,,,
FiberlinkISP,"Phase one, Dha?
Any hidden charges?",,,
FiberlinkISP,What about north karachi? It is available?,,,
FiberlinkISP,service in liaquatabad dakhana?,,,
FiberlinkISP,is it 100 mbps dedicated or upto 100 mbps ?,,,
FiberlinkISP,Is ur service available in scheme 33 sector 35?,,,
FiberlinkISP,Ur service in nazimabad or golimar area?,,,
FiberlinkISP,Bagh sardara is it available,,,
FiberlinkISP,Is it available at gulistan e johar or suparco road,,,
FiberlinkISP,Is available in orangi?,,,
FiberlinkISP,North karachi Power house near chese shopping mall,,,
FiberlinkISP,Available in Gulistan E Jauhat,,,
FiberlinkISP,Gulistan-e-Johar block 11 ??,,,
FiberlinkISP,Gulistan-e-Johar Block 17 service available?,,,
FiberlinkISP,North Karachi ?,,,
FiberlinkISP,Service in Gulshan e Jamal?,,,
FiberlinkISP,"Fiberlink- Get Connected you don't have connection in frere town, Clifton Cantt",,,
FiberlinkISP,Let the people know the rates with tax. Why dont you mention rates including Tax? at the corner in small font These rates are excluding tax ;p,,,
FiberlinkISP,Kohat road available hai ?,,,
FiberlinkISP,What about the Hidden charges,,,
FiberlinkISP,Mobin Aftab Khatri is it actually 100MB or just a gimmick?,,,
FiberlinkISP,What about dha phase 6 big bukhari commercial karachi,,,
FiberlinkISP,Brilliant,,,
FiberlinkISP,ur service available in Gulistan e johar block 14?,,,
FiberlinkISP,ur services at i. i. chundrigar road??,,,
FiberlinkISP,Pib colony,,,
FiberlinkISP,Ali Ali not covered,,,
FiberlinkISP,"WhErE's thE n0rth nAzimAbAd bl0Ck ""A""",,,
FiberlinkISP,"we already there , but at this time booking closed",,,
FiberlinkISP,"Do you have facility at Faisal street 1, phase 8",,,
FiberlinkISP,Sir...is this available in Gulistan-e-Johar Block 20 ?,,,
FiberlinkISP,what about dha phase 6 itehad comercial area coverage,,,
FiberlinkISP,Taxes????,,,
FiberlinkISP,Great,,,
FiberlinkISP,How many area in Karachi you cover??,,,
FiberlinkISP,North nazimabad block d any hints for new connection,,,
FiberlinkISP,In baldia please sent m detail,,,
FiberlinkISP,Your services available in saddar karachi,,,
FiberlinkISP,Available in Mahmoodabad?,,,
FiberlinkISP,Dha phase 2 available??,,,
FiberlinkISP,Kindly inbox ua,,,
FiberlinkISP,funny thnig is that they have so many hidden charges 😂😂😂😂😂,,,
FiberlinkISP,Abdullah Khairi no sir 10mbps connection for Dha 1 to 7 is just only 1519 with all taxes,,,
FiberlinkISP,With how many TV channels ?,,,
FiberlinkISP,What about DHA phase 8 Iqbal Lanes?,,,
FiberlinkISP,Available in gulberg?,,,
FiberlinkISP,Muhammad Rehmani inbox ua,,,
FiberlinkISP,How,,,
FiberlinkISP,Site orangi town????,,,
FiberlinkISP,Irfan Akhtar Siddique not available,,,
FiberlinkISP,what about F.B.Area block 14,,,
FiberlinkISP,DHA ph8 service Available?,,,
FiberlinkISP,Is it available in model colony?,,,
FiberlinkISP,10 MB with CDN or without CDN?,,,
FiberlinkISP,Is your service available at Sarwar Shaheed Road near Hydri Public School Karachi?,,,
FiberlinkISP,complete details,,,
FiberlinkISP,"DHA phase 5?
How is your customer service now ?",,,
FiberlinkISP,Is it available in civil Lines and clifton,,,
FiberlinkISP,What about rahat commercial lane 3,,,
FiberlinkISP,Not possible 100mbps in 2900/= marketing strategy fake,,,
FiberlinkISP,Approx 40 to 50 thousand we paid them for connection but still no response,,,
FiberlinkISP,sir kindly inbox us your details,,,
FiberlinkISP,fb area ?,,,
FiberlinkISP,Zamzama commercial DHA V,,,
FiberlinkISP,Do u offer services in Phase 2?,,,
FiberlinkISP,In malir Jinnah square,,,
FiberlinkISP,service available in gulshan e iqbal?,,,
FiberlinkISP,Available in nazimabad?,,,
FiberlinkISP,Are Your services available in Gizri Near Saudi Embassy,,,
FiberlinkISP,Availble in shershah,,,
FiberlinkISP,Gulistan e johr block 18 ?,,,
FiberlinkISP,Available in. North Nazimabad?,,,
FiberlinkISP,Is it available in malir cantt,,,
FiberlinkISP,Details living in sea view apartments.... Def phase 5 Ext .,,,
FiberlinkISP,Amazing! Do you offer internet service in dha phase 1 khi?,,,
FiberlinkISP,"your number is wrong
it's civil aviation's number",,,
FiberlinkISP,Korangi 4 available,,,
FiberlinkISP,orangi town ?,,,
FiberlinkISP,Defence view phase 2 ?,,,
FiberlinkISP,Shadman Town?,,,
FiberlinkISP,Defence view?,,,
FiberlinkISP,Block 16 f.b area ??,,,
FiberlinkISP,Baldia town me available hai?,,,
FiberlinkISP,do you have any server for downloads. like dodear or dmasti etc. ?,,,
FiberlinkISP,Kantesh Sunesh Ram,,,
FiberlinkISP,Malir Karachi near saudbad,,,
FiberlinkISP,Anees Zia,,,
FiberlinkISP,Fawad Syed Mohammad,,,
FiberlinkISP,Rehan Adil,,,
FiberlinkISP,Salman Hanif get connected,,,
FiberlinkISP,When it will be available in Shah Faisal Fiberlink- Get Connected,,,
FiberlinkISP,Zaheen Imran Bakhtyar Habib,,,
FiberlinkISP,Shereen Shaikh,,,
FiberlinkISP,Jagjeet Kishan,,,
FiberlinkISP,Available gulshan e maymar,,,
FiberlinkISP,Muhummad Wara,,,
FiberlinkISP,Sir scam 33 Gulzar hajre what about,,,
FiberlinkISP,Noth Karachi,,,
FiberlinkISP,Syed Ali Shabbar Naqvi,,,
FiberlinkISP,Fruadlink he,,,
FiberlinkISP,Gulzar e Hijri scheme 33,,,
FiberlinkISP,Dha phase Viii,,,
FiberlinkISP,Block C North Nazimabad.,,,
FiberlinkISP,Service avalaible in malir khokhrapar no 3,,,
FiberlinkISP,Korangi available,,,
FiberlinkISP,Koranhi avaliable,,,
FiberlinkISP,Mahmoodabad no 4,,,
FiberlinkISP,𝐀𝐃𝐃 / 𝐀𝐂𝐂𝐄𝐏𝐓 𝐀𝐋𝐋 🌹🥀,,,
FiberlinkISP,Bilal Malik 29 vro,,,
FiberlinkISP,Nice,,,
FiberlinkISP,Shahzaib Azhar,,,
FiberlinkISP,Hassan Khawaja,,,
FiberlinkISP,Wajeeh Ul Hussain,,,
FiberlinkISP,Is net in falcon complex lahore available,,,
FiberlinkISP,Hyderabad Rehman Town available?,,,
FiberlinkISP,Abdullah Bin Manzoor celebrate with fiberlink 😜,,,
FiberlinkISP,I Need 100 Mbps Internet Speed,,,
FiberlinkISP,ok,,,
FiberlinkISP,I want connection in Multan.,,,
FiberlinkISP,Currently Not Available,,,
FiberlinkISP,is this service available in MADRASS society?,,,
FiberlinkISP,Top fan wow,,,
FiberlinkISP,available in rawalpindi ??,,,
FiberlinkISP,Kindly Inbox US,,,
FiberlinkISP,Kindly available your service at DHA rahbar lahore.,,,
FiberlinkISP,Excuse me sir may u help me ?,,,
FiberlinkISP,yes please,,,
FiberlinkISP,Available in Quetta?,,,
FiberlinkISP,Available in Shahdra Rasool park,,,
FiberlinkISP,available in block 14 fb area karachi?,,,
FiberlinkISP,kindly inbox ux,,,
FiberlinkISP,Is it available in Gujranwala?,,,
FiberlinkISP,Is your connection available in Naval Housing Scheme,,,
FiberlinkISP,"Is your connection available in PAF Falcon Complex, Gulberg 3, Lahore?",,,
FiberlinkISP,Currently not Available,,,
FiberlinkISP,I have query regarding new connection ???,,,
FiberlinkISP,Kindly Inbox Us,,,
FiberlinkISP,Can u plz contact me ??,,,
FiberlinkISP,KKindly Inbox Us,,,
FiberlinkISP,Is your office open? Now a days?,,,
FiberlinkISP,available service in harbandspura Lahore area,,,
FiberlinkISP,ماشاء اللہ,,,
FiberlinkISP,"I love pakistan
I love pakArmy",,,
FiberlinkISP,Salute My great Heroes 🌹🌹,,,
FiberlinkISP,I have sent you a query in inbox kindly respond,,,
FiberlinkISP,ok sitr,,,
FiberlinkISP,Excellent,,,
FiberlinkISP,"Sauit. Pak. Army. Paf. Nave ssg.
We are love isi",,,
FiberlinkISP,I love Pakistan,,,
FiberlinkISP,Mashallah Beautiful,,,
FiberlinkISP,Allah ho akbar,,,
FiberlinkISP,Good 👍,,,
FiberlinkISP,MahshaAllah Great,,,
FiberlinkISP,Yes correct,,,
FiberlinkISP,Fantastic tea,,,
FiberlinkISP,Love you,,,
FiberlinkISP,"We need to celebrate the heroism and courage of our soldiers, but without glorifying the WAR.",,,
FiberlinkISP,بے شک پاک فوج کے جونوں کوسلام,,,
FiberlinkISP,Yes beautiful nice,,,
FiberlinkISP,Mashallah,,,
FiberlinkISP,MashAllah,,,
FiberlinkISP,بے شک جناب اللہ ہمارے پاکستان کو بہت بلندیوں پر لے جائے یہ ہماری دلی دعا ہے اور رہتی دنیا تک پاکستان ہمیشہ سلامت رہے,,,
FiberlinkISP,پاک فوج ذندہ باد ہماری فوج قابل فخر ہے اللھ پاک اپنی حفظ و امان میں رکھے امین,,,
FiberlinkISP,I Love Pakistan,,,
FiberlinkISP,میری فوج میری شان,,,
FiberlinkISP,❤️ I LOVE MY PAK ARMY ❤️,,,
FiberlinkISP,واہ زبردست,,,
FiberlinkISP,BESHAK IN SHA ALLAH,,,
FiberlinkISP,Insha allah,,,
FiberlinkISP,"پاکستان, پاک افواج (بری, بحری , فضایہ) ISI سدا فاتح و ناصر. آمین",,,
FiberlinkISP,Pakistan Zindabad Pak Army Zindabad 🇵🇰♥️🌹,,,
FiberlinkISP,Beshak Allah salmat rakhe is Marie ko,,,
FiberlinkISP,بےشک پاک فوج زندہ آباد,,,
FiberlinkISP,بہت خوب,,,
FiberlinkISP,جیو میرے شیر اللّٰہ پاک دی امان,,,
FiberlinkISP,"👽 اللہ، اللہ کر بھیا۔🤫
اب اللہ سے ہی ڈر بھیا 👻 اور اللہ سے ہی ڈرا بھیا۔",,,
FiberlinkISP,Ilove pak army,,,
FiberlinkISP,ہمارا پاکستان افواج زندہ باد,,,
FiberlinkISP,بےشک ان شہدوں کوسلام,,,
FiberlinkISP,Hum apni Pakistan Army k sath hy,,,
FiberlinkISP,سلام پاکسان کے جان نثاروں,,,
FiberlinkISP,لیکن پته نهی یه بےایمانی کا بیج کون پھینک دیا جس نے ایمانداری کی فصل په سایه کردیا جو بیچاره اب ترقی هی نهی کرسکتی .,,,
FiberlinkISP,"We Salute PAKISTAN ARMY
PAKISTAN PAAINDA BAD",,,
FiberlinkISP,"Pakistan Army Zindabad
Pakistan paindabad",,,
FiberlinkISP,واہ,,,
FiberlinkISP,Afwajeay Pakistan zindahbad ISI zindahbad Pakistan zindahbad,,,
FiberlinkISP,Pak armi zindabad,,,
FiberlinkISP,Pak air forc zindabad,,,
FiberlinkISP,Right,,,
FiberlinkISP,بے شک,,,
FiberlinkISP,"Like Musharraf, Niazi, Yahya",,,
FiberlinkISP,Zindabad Pak Army,,,
FiberlinkISP,ھماری آن ھماری شان ھماری جان افواج پاکستان,,,
FiberlinkISP,love yu pakistan love yu pak Army,,,
FiberlinkISP,Good Nice,,,
FiberlinkISP,Geo pak army geo,,,
FiberlinkISP,Pakistan zindaa baad pak Foj Zinda Baad 💞💞,,,
FiberlinkISP,Yes pak afwaj zindabad,,,
FiberlinkISP,Correct,,,
FiberlinkISP,بیشک,,,
FiberlinkISP,Agree,,,
FiberlinkISP,pakistan army zinda bad,,,
FiberlinkISP,پاکستان آرمی زندہ باد,,,
FiberlinkISP,Pakistan army zindabad we love pak army,,,
FiberlinkISP,پاک فوج زندہ باد,,,
FiberlinkISP,Pakistan Army Zindabad ۔,,,
FiberlinkISP,Pakistan zindabad,,,
FiberlinkISP,Masallah Pak army zindabad,,,
FiberlinkISP,Pakistan zinda baad,,,
FiberlinkISP,پاکستان فوج زندہ باد پاکستان پائندہ باد,,,
FiberlinkISP,pak foj zinda bad,,,
FiberlinkISP,I love Pakistan Rme,,,
FiberlinkISP,Pak Army zindabad,,,
FiberlinkISP,Solute to our Army,,,
FiberlinkISP,Yes,,,
FiberlinkISP,پاکستان زندہ باد,,,
FiberlinkISP,Ys,,,
FiberlinkISP,Allah Pak Shaheedon k darjat buland farmaeay Aameen,,,
FiberlinkISP,92000 buzdal bhi idher hi paida huay thay,,,
FiberlinkISP,"Allah, hu, Akber, subhan Allah",,,
FiberlinkISP,Bilkul,,,
FiberlinkISP,Very nyce vedio Pakistan zindabad pak army zindabad,,,
FiberlinkISP,Kashmir bane ga Pakistan inshallah,,,
FiberlinkISP,"کشمیر بنے گا پاکستان انشاء اللہ
",,,
FiberlinkISP,InshaAllah,,,
FiberlinkISP,کشمیر بنےگا پاکستان,,,
FiberlinkISP,Kashmir hmara ha..,,,
FiberlinkISP,"ہمارے وطن پر قابض طاقت کو اگر ہمارے ساتھ ہمدردی ہے اور ہمارے ساتھ یکجہتی کرنا چاہتی ہے تو ہمارا کشمیر آزاد کر دے...
پاکستان اظہار یکجہتی کے طور پر اپنے زیر قبضہ کشمیر سے نکل جائے اور وہ علاقے کشمیریوں کے حوالے کرے....
ورنہ یکجہتی کی اداکاری ہمارے زخموں پر نمک چھڑکنے کے سوا کچھ نہیں...
کشمیری عوام ایسے اداکاروں کا اصل چہرا دیکھ چکی ہے...",,,
FiberlinkISP,کشمیر۔۔۔بنگا۔۔۔۔۔پاکستان ۔۔۔انشاءاللہ,,,
FiberlinkISP,InshaALLAH,,,
FiberlinkISP,انشاء اللہ,,,
FiberlinkISP,no indea bo pakistan free kashmir,,,
FiberlinkISP,Inshallah,,,
FiberlinkISP,ان شاء اللہ,,,
FiberlinkISP,کشمیر صرف کشمیریوں کا ھے نہ تو کشمیر پاکستان بنے گا نہ ہی ھندوستان اور پلیز کشمیریوں کے ساتھ یہ ڈرامہ بازی بند کرو جو آپ کشمیریوں کے وفادار ھو وہ دنیا نے دیکھ لیا کے آپ کشمیریوں کے کتنے ھمدرد ھو کشیمر کو اپنے ھاتھوں فروخت کرکے کونسی یکجہتی بنا رھے ھو کچھ تو شرم کرو لوگوں کو بے وقوف مت بناو,,,
FiberlinkISP,آج مقبوضہ پاکستان میں یوم یکجہتی کشمیر ہے۔ ہمیں کشمیری عوام کو افسوس کا اظہار کرنا چاہئے۔ مرزی باجوہ اور اس کی منتخب چور حکومت نے کشمیر بیچا۔ باجوہ کے والد مودی کو۔ وائٹ ہاؤس کے دورے کے دوران۔ کس لئے؟ ذلت آمیز توسیع اور امریکی حکم پر۔ کشمیر پر افسوس محسوس کرنے سے پہلے سبھی کچھ شرم محسوس کرتے ہیں۔,,,
FiberlinkISP,bhai in kotru avail,,,
FiberlinkISP,Prince Samo Currently Not Available,,,
FiberlinkISP,Customer services need improvement,,,
FiberlinkISP,sir kindly tell us your issue in inbox,,,
FiberlinkISP,انشا۶اللہ کشمیر بنےگا پاکستان,,,
FiberlinkISP,"اسلام علیکم و رحمۃ اللہ و برکاتہ دوستو 💚🇵🇰💚
کشمیر ہمارا ہے اور ہم پاکستان ہیں

یا اللہ پاکستان کی حفاظت فرما آمین
پاک فوج زندہ آباد، پاکستان ہمیشہ پائندہ آباد

Must read

جب میں نے پاکستان چھوڑا تومجھے یاد ہے ہمارے کچھ بڑے آپس میں خدشے کا اظہار کیا کرتے تھے کہ بس پاکستان تباہی کے نزدیک ہے پھر میں سعودیہ چلا گیا
پھر میں 2016 جنوری میں پاکستان آیا اور اس وقت بھی ساری دنیا میں یہ خبریں گردش کرتی رہتیں تھیں کہ آئی ایم ایف، امریکہ، یورپ غرض پوری دنیا ہمیں مسترد کرتے ہوئے ہم سے ہر طرح کا لین دین بند کرنے والی ھے۔ اورنتیجتاً پاکستان کو تباہ ہونے سے کوئی نا روک سکے گا۔ اپنے بچپن سے آج تک گویا تقریباً کروڑوں بار پاکستانیوں کے منہ سے ہی سنتا آرہا ہوں کہ پاکستان بس تباہ ہونے والا ہے یہ ملک رہنے والا نہیں ـــــــــــــ
اب مجھے بتانے دیجیے کہ کون تباہ ہوا!
اپریل 2017 میں پاکستان دوبارہ 10 دن کے لیے چکر لگا
لیکن وہی غوغا شور شغرب کہ بس پاکستان ابھی گیا اور ابھی جانے والا ھے
اس تیس سال کے عرصے کے دوران دنیا کی دوسری سپر پاور ٹکڑے ٹکڑے ہوگئی
پاکستان الحمد اللہ قائم ہے ـــــــــ!
ارجنٹائن کی معیشت بیٹھ گئی
پاکستان کی الحمد اللہ دوڑ میں شامل ہے ـــــــــ!
یونان تباہ ہوگیا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
پرتگال تباہ ہوا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
یورپی یونین تباہی کے دہانے پہ ہے، غالباً برطانیہ یونین سے نکل بھی چکا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
ایک ٹریلین $ 19 ڈالر کے قرض کے ساتھ امریکہ منہدم سے بھی بدتر ہے
پاکستان الحمد اللہ قائم ہے ـــــــــ!
عراق اپنے تیل کی آمدنی کے باوجود تباہ ہوگیا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
لیبیا اپنے تیل کے ذخار کے باوجود تباہ ہوا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
وینزویلا کی حکومت کا تختہ الٹ دیا اور پرانا نظام منہدم کر دیا گیا
پاکستان الحمد اللہ قائم ہےـــــــــ!
شام تباہ ہوا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
یورو کرنسی تباہی کے نزدیک ہے
پاکستان الحمد اللہ قائم ہے ـــــــــ!
تیل جیسی ضروری جنس اس عرصے میں تین بار تباہ ہوئی
پاکستان الحمد اللہ قائم ہے ـــــــــ!
زمباوے کی معیشت تباہ ہوئی
پاکستان الحمد اللہ قائم ہے ـــــــــ!
کانگو، ہیرے کے ذخائر رکھنے کے باوجود تباہ ہوا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
لائبیریا اپنے رہنمائوں کی وجہ سے تباہ ہوا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
یمن اپنے اندرونی حالات کی بناء پہ تباہ ہوا
پاکستان الحمد اللہ قائم ہے ـــــــــ!
ایران پہ خطرے کے سایے منڈلا رہے ہیں
پاکستان الحمد اللہ قائم ہے ـــــــــ!
امریکہ کا لے پالک اسرائیل، امریکہ کی پسندیدہ فہرست سے باہر ہوا جو تباہی کے جانب بڑھتے قدم کا استعارہ ہے
پاکستان الحمد اللہ قائم ہے ـــــــــ!

لہذا وہ تمام احمق!
جوپچھلے تیس سال سے پاکستان کی تباہی کا شور مچا رہے ہیں، روزِ محشر تک شور ہی مچاتے رہیں گے کیوںکہ ہم اللہ کے حکم سے تباہ نہیں ہونگے ان شاء اللہ ہمیں معاشی سختی کا سامنا ہے دہشتگردی سے ہم نبردآزما ہیں اندرونی دشمنوں اور غداروں کی مداخلت ہم جھیل رہے ہیں دشمن پڑوسیوں میں ہم گھرے ہوئے ہیں بین الاقوامی طورپہ ہرمحاذ پہ ہمیں مخالفت کا سامنا کرنا پڑتا ہے پھر بھی۔۔۔۔ جی ہاں پھر بھی ہم بڑھ رہیں ہیں وہ تمام لوگ جو تیس سال سے پاکستان کی تباہی کے لئے محو انتظار ہیں میری ایک بات یاد رکھیں
چاہے آپ پاکستان کے اندر ہوں یا باہر آپ آئیں گے، آپ جائیں گے آپ کے بچے اور پوتے/پوتیاں، نواسے/نواسیاں بھی آئیں گے اور جائیں گے مگر پاکستان ہمیشہ آپ کے رہنے کے لئے موجود ہوگا۔۔۔ ان شاء اللہ پاکستان آگے بڑھنے کے لئے موجود ہوگا
پاکستان بہتر ہونے کے لئے موجود ہوگا پاکستان ہوگا۔۔۔ کیونکہ ’ہم پاکستانی کبھی ہار نہیں مانتے‘ ’ہم اپنے خون میں پاکستانیت رکھتے ہیں چاہے ہم دنیا کے کسی بھی ملک کیوں نا چلیں جائیں سو باتوں کی ایک بات

’آپ اپنی طاقت پہ بھروسہ کرتے ہیں
ہم اللہ کی طاقت کو سجدہ کرتے ہیں‘
کشمیر پاکستان کی شہ رگ ہے ( قائدآعظم ؒ )
کامیابی کے ساتھ آزادی اسکا مقدر ہے
(إِنْ شَاءَ ٱللّٰهُ)
#KashmirSolidarityDay 🇵🇰 🏳️

#5th #February2020",,,
